doc_index,topic_id,norm_topic_weight,yr_mnth
1808,7,0.5382734,2018-07
1809,0,0.8041124,2018-02
1810,1,0.4809073,2018-02
1811,3,0.60161674,2018-02
1812,2,0.9932316,2018-02
1813,1,0.5386789,2018-02
1814,4,0.45446506,2018-02
1815,8,0.5053949,2018-02
1816,2,0.5405754,2018-02
1817,3,0.41353792,2018-02
1818,7,0.3156165,2018-02
1819,7,0.40963918,2018-07
1820,7,0.60082704,2018-02
1821,7,0.6430227,2018-02
1822,2,0.75708556,2018-02
1823,3,0.44266587,2018-02
1824,0,0.38983452,2018-02
1825,1,0.67159927,2018-02
1826,7,0.64968354,2018-02
1827,4,0.3792835,2018-02
1828,7,0.5947091,2018-02
1829,6,0.34219322,2018-02
1830,7,0.8048193,2018-07
1831,4,0.5847336,2018-07
1832,1,0.34511137,2018-02
1833,2,0.588836,2018-02
1834,7,0.50644624,2018-02
1835,8,0.51337826,2018-02
1836,1,0.49404222,2018-02
1837,0,0.36718252,2018-02
1838,2,0.5528677,2018-02
1839,7,0.37317702,2018-02
1840,8,0.3588953,2018-02
1841,7,0.5452766,2018-02
1842,6,0.48677364,2018-07
1843,4,0.79839385,2018-02
1844,8,0.3716504,2018-02
1845,6,0.5797811,2018-02
1846,2,0.79571277,2018-02
1847,3,0.48599517,2018-02
1848,1,0.5730924,2018-02
1849,8,0.9339654,2018-02
1850,7,0.73044425,2018-02
1851,7,0.78214395,2018-02
1852,1,0.40112203,2018-02
1853,3,0.56793636,2018-07
1854,3,0.61554056,2018-02
1855,4,0.6133842,2018-02
1856,4,0.7296,2018-02
1857,7,0.654267,2018-02
1858,3,0.5795748,2018-02
1859,4,0.4012477,2018-02
1860,0,0.27213398,2018-02
1861,7,0.4607114,2018-02
1862,1,0.9372098,2018-02
1863,2,0.8433549,2018-02
1864,8,0.41168833,2018-07
1865,1,0.48286897,2018-02
1866,7,0.5827653,2018-02
1867,1,0.57793957,2018-02
1868,7,0.667823,2018-02
1869,4,0.72774893,2018-02
1870,4,0.56685656,2018-02
1871,7,0.7909646,2018-02
1872,4,0.53171885,2018-02
1873,4,0.44732088,2018-02
1874,8,0.26832342,2018-02
1875,7,0.7241998,2018-07
1876,5,0.49855354,2018-02
1877,2,0.59705526,2018-02
1878,4,0.40480614,2018-02
1879,4,0.9666146,2018-02
1880,8,0.44716877,2018-02
1881,7,0.48046464,2018-02
1882,7,0.39564928,2018-02
1883,7,0.7143008,2018-02
1884,0,0.52172476,2018-02
1885,1,0.6941714,2018-02
1886,3,0.36549348,2018-07
1887,4,0.7333804,2018-02
1888,7,0.67375785,2018-02
1889,4,0.7510663,2018-02
1890,9,0.38994595,2018-02
1891,2,0.36939314,2018-02
1892,3,0.27197093,2018-02
1893,2,0.41273588,2018-02
1894,4,0.47455838,2018-02
1895,3,0.5925107,2018-02
1896,9,0.37234747,2018-02
1897,3,0.34871787,2018-07
1898,7,0.5586768,2018-02
1899,4,0.814943,2018-02
1900,4,0.46885458,2018-02
1901,7,0.5252856,2018-02
1902,3,0.57956713,2018-02
1903,8,0.54127496,2018-02
1904,8,0.82712555,2018-02
1905,7,0.79169965,2018-02
1906,0,0.51080024,2018-02
1907,3,0.43985948,2018-02
1908,3,0.32818827,2018-07
1909,3,0.85959053,2018-02
1910,4,0.41083032,2018-02
1911,2,0.4775692,2018-02
1912,6,0.45894742,2018-02
1913,3,0.41291428,2018-02
1914,8,0.623189,2018-02
1915,8,0.4949528,2018-02
1916,8,0.868309,2018-02
1917,3,0.4436778,2018-02
1918,3,0.5770598,2018-02
1919,3,0.6812122,2018-07
1920,7,0.8390066,2018-02
1921,1,0.44246262,2018-02
1922,7,0.61253303,2018-02
1923,2,0.33952197,2018-02
1924,7,0.4243122,2018-02
1925,2,0.55822194,2018-02
1926,1,0.46572113,2018-02
1927,7,0.5022954,2018-02
1928,7,0.546208,2018-02
1929,2,0.61415005,2018-02
1930,8,0.7163772,2018-07
1931,7,0.8082903,2018-02
1932,4,0.3636401,2018-02
1933,7,0.4358185,2018-02
1934,7,0.6312449,2018-02
1935,7,0.6718223,2018-02
1936,7,0.9827875,2018-02
1937,1,0.5010382,2018-02
1938,7,0.47164485,2018-02
1939,6,0.33755663,2018-02
1940,7,0.72757864,2018-02
1941,7,0.8265345,2018-07
1942,8,0.4823875,2018-07
1943,3,0.5855934,2018-02
1944,7,0.64477247,2018-02
1945,3,0.46084204,2018-02
1946,6,0.5566561,2018-02
1947,7,0.64882576,2018-02
1948,7,0.9479582,2018-02
1949,8,0.48843038,2018-02
1950,6,0.51661026,2018-02
1951,2,0.39703137,2018-02
1952,4,0.5276826,2018-02
1953,7,0.6694413,2018-07
1954,3,0.536079,2018-02
1955,2,0.5995273,2018-02
1956,3,0.59641886,2018-02
1957,7,0.31053108,2018-02
1958,6,0.48109102,2018-02
1959,7,0.47393498,2018-02
1960,7,0.40070215,2018-02
1961,1,0.35135564,2018-02
1962,3,0.6471964,2018-02
1963,8,0.39619324,2018-02
1964,8,0.61270684,2018-07
1965,3,0.4575363,2018-02
1966,2,0.63670677,2018-02
1967,2,0.5933963,2018-02
1968,2,0.64787745,2018-02
1969,1,0.5359372,2018-02
1970,4,0.3285942,2018-02
1971,7,0.5443455,2018-02
1972,3,0.4678553,2018-02
1973,2,0.71374446,2018-02
1974,7,0.47944543,2018-02
1975,8,0.64642,2018-07
1976,3,0.527485,2018-02
1977,8,0.30132875,2018-02
1978,8,0.42498147,2018-02
1979,2,0.8481605,2018-02
1980,6,0.43688425,2018-02
1981,1,0.9942297,2018-02
1982,8,0.5065859,2018-02
1983,2,0.60134137,2018-02
1984,2,0.7096178,2018-02
1985,7,0.9243773,2018-02
1986,2,0.37032628,2018-07
1987,7,0.850143,2018-02
1988,7,0.33857518,2018-02
1989,7,0.5158839,2018-02
1990,2,0.34059227,2018-02
1991,3,0.6597989,2018-02
1992,7,0.743179,2018-02
1993,3,0.44264138,2018-02
1994,3,0.7154526,2018-02
1995,8,0.48980105,2018-02
1996,7,0.41034755,2018-02
1997,7,0.5599424,2018-07
1998,6,0.61805934,2018-02
1999,7,0.7585707,2018-02
2000,7,0.4676321,2018-02
2001,9,0.5569621,2018-02
2002,7,0.87790096,2018-02
2003,3,0.255402,2018-02
2004,9,0.37557098,2018-02
2005,9,0.75088316,2018-02
2006,4,0.40547547,2018-02
2007,7,0.26138327,2018-02
2008,1,0.40916395,2018-07
2009,3,0.359687,2018-02
2010,6,0.73111254,2018-02
2011,2,0.266559,2018-02
2012,3,0.509705,2018-02
2013,3,0.6897166,2018-02
2014,6,0.3166695,2018-02
2015,8,0.6176236,2018-02
2016,2,0.43217075,2018-02
2017,3,0.55531,2018-02
2018,8,0.8536355,2018-02
2019,6,0.56255007,2018-07
2020,2,0.39647737,2018-02
2021,8,0.6162912,2018-02
2022,1,0.3647703,2018-02
2023,6,0.5400263,2018-02
2024,4,0.39491934,2018-02
2025,8,0.6261998,2018-02
2026,7,0.46566236,2018-02
2027,3,0.58121,2018-02
2028,7,0.69060373,2018-02
2029,4,0.2804281,2018-02
2030,1,0.28172076,2018-07
2031,0,0.5180192,2018-02
2032,7,0.9330738,2018-02
2033,2,0.32828757,2018-02
2034,3,0.7623944,2018-02
2035,9,0.7420225,2018-02
2036,7,0.6443293,2018-02
2037,4,0.47065645,2018-02
2038,3,0.4621347,2018-02
2039,4,0.45772433,2018-01
2040,4,0.4288297,2018-01
2041,1,0.57210016,2018-07
2042,8,0.29406476,2018-01
2043,1,0.5871486,2018-01
2044,2,0.8282196,2018-01
2045,1,0.52379495,2018-01
2046,1,0.4411501,2018-01
2047,8,0.59520984,2018-01
2048,7,0.38328654,2018-01
2049,2,0.69785315,2018-01
2050,8,0.47559556,2018-01
2051,8,0.68805397,2018-01
2052,7,0.44484746,2018-07
2053,4,0.89645976,2018-06
2054,8,0.4401015,2018-01
2055,7,0.39303565,2018-01
2056,0,0.41023096,2018-01
2057,1,0.7182546,2018-01
2058,7,0.2708528,2018-01
2059,0,0.5770295,2018-01
2060,7,0.5655015,2018-01
2061,1,0.50765043,2018-01
2062,7,0.445283,2018-01
2063,2,0.38752538,2018-01
2064,3,0.3217049,2018-06
2065,2,0.5901842,2018-01
2066,2,0.49200052,2018-01
2067,7,0.77059174,2018-01
2068,3,0.47571775,2018-01
2069,7,0.45131403,2018-01
2070,3,0.69628465,2018-01
2071,2,0.47184777,2018-01
2072,0,0.44403788,2018-01
2073,6,0.5968589,2018-01
2074,2,0.733461,2018-01
2075,2,0.44942173,2018-06
2076,3,0.22884394,2018-01
2077,1,0.36764434,2018-01
2078,8,0.6886155,2018-01
2079,3,0.6187176,2018-01
2080,8,0.5249401,2018-01
2081,1,0.580429,2018-01
2082,7,0.52510566,2018-01
2083,6,0.50101846,2018-01
2084,8,0.48761025,2018-01
2085,4,0.45335415,2018-01
2086,7,0.7891113,2018-06
2087,0,0.41947138,2018-01
2088,1,0.39648753,2018-01
2089,8,0.7113225,2018-01
2090,8,0.4467953,2018-01
2091,7,0.5944468,2018-01
2092,3,0.6823245,2018-01
2093,7,0.47584707,2018-01
2094,4,0.39681393,2018-01
2095,7,0.8356968,2018-01
2096,2,0.47619078,2018-01
2097,3,0.584637,2018-06
2098,3,0.48318124,2018-01
2099,3,0.7873525,2018-01
2100,8,0.8685251,2018-01
2101,3,0.9010427,2018-01
2102,3,0.7491359,2018-01
2103,6,0.79758066,2018-01
2104,7,0.69501454,2018-01
2105,4,0.7378537,2018-01
2106,7,0.40525952,2018-01
2107,4,0.5394478,2018-01
2108,3,0.24746256,2018-06
2109,2,0.7645866,2018-01
2110,8,0.6302258,2018-01
2111,7,0.4750515,2018-01
2112,4,0.712964,2018-01
2113,2,0.60780185,2018-01
2114,7,0.49542993,2018-01
2115,3,0.56840134,2018-01
2116,7,0.3762541,2018-01
2117,7,0.58240557,2018-01
2118,8,0.620998,2018-01
2119,5,0.29523683,2018-06
2120,7,0.51284707,2018-01
2121,7,0.87594604,2018-01
2122,8,0.52377206,2018-01
2123,3,0.69914705,2018-01
2124,0,0.28839782,2018-01
2125,7,0.73651683,2018-01
2126,2,0.9216666,2018-01
2127,8,0.8227218,2018-01
2128,8,0.2765382,2018-01
2129,4,0.2601528,2018-01
2130,6,0.39018148,2018-06
2131,8,0.43728495,2018-01
2132,6,0.7066561,2018-01
2133,7,0.44836637,2018-01
2134,8,0.70346546,2018-01
2135,8,0.45520264,2018-01
2136,7,0.4988528,2018-01
2137,5,0.38443857,2018-01
2138,7,0.4271986,2018-01
2139,8,0.4225456,2018-01
2140,2,0.5030089,2018-01
2141,7,0.5602782,2018-06
2142,1,0.44460723,2018-01
2143,7,0.4669332,2018-01
2144,7,0.4385331,2018-01
2145,6,0.48301187,2018-01
2146,7,0.5786022,2018-01
2147,1,0.41029048,2018-01
2148,4,0.80811095,2018-01
2149,9,0.646061,2018-01
2150,2,0.52527183,2018-01
2151,8,0.51821893,2018-01
2152,3,0.43700683,2018-06
2153,7,0.86340356,2018-01
2154,2,0.41889915,2018-01
2155,2,0.9785669,2018-01
2156,3,0.4445664,2018-01
2157,4,0.59933496,2018-01
2158,2,0.48514032,2018-01
2159,2,0.6577373,2018-01
2160,4,0.4372379,2018-01
2161,8,0.40572855,2018-01
2162,7,0.9191721,2018-07
2163,3,0.4680258,2018-06
2164,4,0.6701294,2018-01
2165,8,0.37551785,2018-01
2166,8,0.73220056,2018-01
2167,6,0.38769013,2018-01
2168,1,0.38491666,2018-01
2169,7,0.3131968,2018-01
2170,7,0.5939524,2018-01
2171,1,0.63122994,2018-01
2172,7,0.38414615,2018-01
2173,3,0.42358503,2018-01
2174,7,0.24359569,2018-06
2175,3,0.5712771,2018-01
2176,3,0.6101893,2018-01
2177,8,0.74953765,2018-01
2178,2,0.5266256,2018-01
2179,7,0.4431373,2018-01
2180,4,0.6702448,2018-01
2181,2,0.4095725,2018-01
2182,4,0.80931187,2018-01
2183,2,0.6218491,2018-01
2184,8,0.51843685,2018-01
2185,3,0.4574814,2018-06
2186,7,0.45698607,2018-01
2187,8,0.3846961,2018-01
2188,2,0.77571213,2018-01
2189,5,0.5200566,2018-01
2190,7,0.7710972,2018-01
2191,6,0.5655563,2018-01
2192,4,0.39098278,2018-01
2193,2,0.5971708,2018-01
2194,7,0.6406215,2018-01
2195,2,0.66547513,2018-01
2196,7,0.4653456,2018-06
2197,3,0.62115306,2018-01
2198,2,0.7396965,2018-01
2199,8,0.5692185,2018-01
2200,2,0.45087993,2018-01
2201,7,0.4165537,2018-01
2202,7,0.44910875,2018-01
2203,2,0.4971207,2018-01
2204,4,0.5133285,2018-01
2205,2,0.4067916,2018-01
2206,7,0.51726776,2018-01
2207,3,0.607299,2018-06
2208,7,0.7095755,2018-01
2209,8,0.71369314,2018-01
2210,7,0.4479046,2018-01
2211,7,0.5089378,2018-01
2212,8,0.80911034,2018-01
2213,3,0.41144744,2018-01
2214,7,0.4834321,2018-01
2215,2,0.71131057,2018-01
2216,6,0.49494067,2018-01
2217,7,0.37709713,2018-06
2218,3,0.6526722,2018-01
2219,2,0.90025103,2018-01
2220,8,0.774278,2018-01
2221,2,0.5453232,2018-01
2222,2,0.65376824,2018-01
2223,2,0.7235598,2018-01
2224,2,0.36314562,2018-01
2225,8,0.47373718,2018-01
2226,6,0.5320132,2018-01
2227,2,0.4050994,2018-01
2228,7,0.45704636,2018-06
2229,7,0.48393002,2018-01
2230,2,0.28313172,2018-01
2231,2,0.83766246,2018-01
2232,4,0.68904835,2018-01
2233,3,0.33763653,2018-01
2234,4,0.4116031,2018-01
2235,8,0.39273658,2018-01
2236,6,0.4719061,2018-01
2237,0,0.8066498,2018-01
2238,7,0.4172505,2018-01
2239,7,0.5793418,2018-06
2240,3,0.5850854,2018-01
2241,7,0.6381977,2018-01
2242,7,0.71404886,2018-01
2243,2,0.40659446,2018-01
2244,1,0.29466954,2018-01
2245,6,0.40320927,2018-01
2246,4,0.7751589,2017-12
2247,3,0.76420414,2017-12
2248,3,0.4056833,2017-12
2249,4,0.5447265,2017-12
2250,7,0.71783864,2018-06
2251,7,0.33609885,2017-12
2252,0,0.6713198,2017-12
2253,5,0.5444804,2017-12
2254,7,0.4565582,2017-12
2255,2,0.31162152,2017-12
2256,8,0.836358,2017-12
2257,2,0.64516157,2017-12
2258,3,0.5997318,2017-12
2259,1,0.40855244,2017-12
2260,3,0.4673853,2017-12
2261,7,0.3855466,2018-06
2262,0,0.49482414,2017-12
2263,5,0.51459634,2017-12
2264,7,0.7504962,2017-12
2265,0,0.40900198,2017-12
2266,2,0.49304333,2017-12
2267,2,0.62893033,2017-12
2268,8,0.78206795,2017-12
2269,8,0.61217934,2017-12
2270,7,0.46889815,2017-12
2271,7,0.8012565,2018-07
2272,6,0.21594252,2018-06
2273,0,0.52493113,2017-12
2274,7,0.6134241,2017-12
2275,2,0.76455325,2017-12
2276,7,0.6533067,2017-12
2277,6,0.35772634,2017-12
2278,8,0.617058,2017-11
2279,6,0.5621375,2017-11
2280,5,0.41725874,2017-11
2281,7,0.50434387,2017-11
2282,2,0.6352909,2017-11
2283,3,0.74443996,2018-06
2284,7,0.49466386,2017-11
2285,7,0.5344135,2017-11
2286,2,0.35372213,2017-11
2287,9,0.56710184,2017-11
2288,6,0.4416981,2017-11
2289,0,0.45288095,2017-11
2290,4,0.4820454,2017-11
2291,2,0.49523115,2017-10
2292,9,0.43463853,2017-10
2293,7,0.65629023,2017-10
2294,7,0.6461436,2018-06
2295,4,0.47565204,2017-10
2296,7,0.50275165,2017-10
2297,5,0.2705524,2017-10
2298,7,0.68801075,2017-10
2299,6,0.5181856,2017-10
2300,7,0.3858595,2017-10
2301,7,0.4240489,2017-10
2302,4,0.781544,2017-10
2303,1,0.74670357,2017-10
2304,7,0.74004483,2018-06
2305,3,0.42395332,2017-10
2306,7,0.55259144,2017-10
2307,3,0.37940276,2017-10
2308,6,0.60479355,2017-10
2309,4,0.81098545,2017-10
2310,7,0.32364482,2017-10
2311,2,0.36128107,2017-10
2312,6,0.59728986,2017-10
2313,4,0.48514178,2017-10
2314,4,0.44993207,2017-10
2315,7,0.4738577,2018-06
2316,3,0.3281938,2017-10
2317,1,0.28712955,2017-10
2318,7,0.54470354,2017-10
2319,1,0.39810368,2017-10
2320,7,0.84528005,2017-10
2321,2,0.57492435,2017-10
2322,7,0.8881941,2017-10
2323,7,0.31415504,2017-10
2324,1,0.54246056,2017-10
2325,8,0.3627816,2017-10
2326,8,0.5196648,2018-06
2327,2,0.506643,2017-10
2328,7,0.6712822,2017-10
2329,7,0.45055875,2017-10
2330,7,0.59907305,2017-10
2331,4,0.5128237,2017-10
2332,4,0.48972788,2017-10
2333,7,0.65482086,2017-10
2334,8,0.51202166,2017-10
2335,7,0.39645502,2017-10
2336,2,0.85461897,2017-10
2337,7,0.64025456,2018-06
2338,2,0.2832429,2017-10
2339,7,0.8564721,2017-10
2340,2,0.38190174,2017-10
2341,8,0.5597949,2017-10
2342,7,0.88479155,2017-10
2343,0,0.53176284,2017-10
2344,6,0.21686774,2017-10
2345,7,0.6987007,2017-10
2346,4,0.59479976,2017-10
2347,8,0.35659918,2018-06
2348,2,0.5731682,2017-10
2349,6,0.333688,2017-10
2350,7,0.54050076,2017-10
2351,7,0.69395196,2017-10
2352,0,0.6741327,2017-10
2353,4,0.69933516,2017-10
2354,0,0.643574,2017-10
2355,7,0.51175684,2017-10
2356,7,0.4499807,2017-10
2357,1,0.6803348,2017-09
2358,8,0.76767576,2018-06
2359,8,0.51578695,2017-09
2360,8,0.41897485,2017-09
2361,8,0.44670203,2017-09
2362,1,0.32774615,2017-09
2363,8,0.39361548,2017-09
2364,7,0.34105664,2017-09
2365,4,0.51921064,2017-09
2366,2,0.5682725,2017-09
2367,3,0.858083,2017-09
2368,4,0.34749925,2017-09
2369,7,0.8852884,2018-06
2370,3,0.6384562,2017-09
2371,3,0.63326794,2017-09
2372,7,0.65317297,2017-09
2373,0,0.35471445,2017-09
2374,4,0.39566347,2017-09
2375,7,0.5046818,2017-09
2376,7,0.6830636,2017-09
2377,8,0.4067582,2017-09
2378,3,0.58028746,2017-09
2379,1,0.36263308,2017-08
2380,7,0.8614177,2018-07
2381,3,0.59732914,2018-06
2382,1,0.36077654,2017-08
2383,7,0.63555145,2017-08
2384,7,0.807375,2017-08
2385,3,0.40078184,2017-08
2386,7,0.3389054,2017-08
2387,0,0.44915068,2017-08
2388,4,0.68207145,2017-08
2389,3,0.5835648,2017-08
2390,3,0.96366024,2017-08
2391,3,0.4010579,2017-08
2392,8,0.7748724,2018-06
2393,3,0.80256075,2017-08
2394,3,0.46338573,2017-08
2395,2,0.60054326,2017-08
2396,7,0.8221431,2017-08
2397,7,0.5447313,2017-08
2398,4,0.4630804,2017-08
2399,2,0.3340676,2017-08
2400,7,0.8273766,2017-08
2401,1,0.34799206,2017-08
2402,3,0.5269526,2017-08
2403,3,0.31029233,2018-06
2404,3,0.36074108,2017-08
2405,4,0.47943208,2017-08
2406,0,0.5566859,2017-08
2407,3,0.40812832,2017-08
2408,0,0.58143467,2017-08
2409,4,0.49921966,2017-08
2410,2,0.40969765,2017-08
2411,3,0.30812111,2017-08
2412,4,0.464293,2017-08
2413,7,0.51654744,2017-08
2414,7,0.4188985,2018-06
2415,7,0.6731689,2017-07
2416,0,0.4327502,2017-07
2417,2,0.35706937,2017-07
2418,6,0.32834914,2017-07
2419,1,0.5182309,2017-07
2420,3,0.66950256,2017-07
2421,3,0.8269206,2017-07
2422,6,0.2703451,2017-07
2423,7,0.7184051,2017-07
2424,4,0.55111617,2017-07
2425,7,0.43010873,2018-06
2426,2,0.4537396,2017-07
2427,7,0.40550685,2018-06
2428,3,0.83865756,2018-06
2429,3,0.5495659,2018-06
2430,8,0.4892039,2018-06
2431,7,0.581082,2018-06
2432,3,0.39816517,2018-07
2433,7,0.93396634,2018-07
2434,8,0.5680035,2018-06
2435,0,0.495457,2018-06
2436,8,0.56502074,2018-06
2437,2,0.9165545,2018-06
2438,8,0.60628605,2018-06
2439,7,0.80561113,2018-06
2440,1,0.6533883,2018-06
2441,3,0.52477884,2018-06
2442,7,0.39335063,2018-06
2443,2,0.33825746,2018-06
2444,7,0.57341117,2018-07
2445,7,0.5007498,2018-06
2446,4,0.61877716,2018-06
2447,3,0.47102734,2018-06
2448,7,0.58748686,2018-06
2449,4,0.50349265,2018-06
2450,8,0.6054867,2018-06
2451,8,0.5052448,2018-06
2452,7,0.8427785,2018-06
2453,3,0.7080601,2018-06
2454,2,0.546391,2018-06
2455,7,0.89764786,2018-07
2456,2,0.28286213,2018-06
2457,6,0.46060356,2018-06
2458,3,0.73669565,2018-06
2459,2,0.53629863,2018-06
2460,7,0.7253092,2018-06
2461,7,0.5186783,2018-06
2462,7,0.5944898,2018-06
2463,7,0.8243756,2018-06
2464,7,0.861388,2018-06
2465,2,0.81908876,2018-06
2466,3,0.34155142,2018-07
2467,7,0.5728438,2018-06
2468,0,0.4301893,2018-06
2469,3,0.31491667,2018-06
2470,7,0.49819916,2018-06
2471,7,0.6941022,2018-06
2472,9,0.28057143,2018-06
2473,7,0.6731479,2018-06
2474,4,0.56337696,2018-06
2475,7,0.69398564,2018-06
2476,0,0.53347015,2018-06
2477,7,0.7749482,2018-07
2478,3,0.418714,2018-06
2479,7,0.57382256,2018-06
2480,7,0.39962846,2018-06
2481,8,0.34743163,2018-06
2482,8,0.38184434,2018-06
2483,7,0.37728998,2018-06
2484,8,0.5555672,2018-06
2485,7,0.8054323,2018-06
2486,6,0.31607297,2018-06
2487,7,0.97336674,2018-06
2488,7,0.48106185,2018-07
2489,0,0.50570434,2018-06
2490,6,0.45831078,2018-06
2491,7,0.3850524,2018-06
2492,8,0.3093598,2018-06
2493,6,0.61108017,2018-06
2494,6,0.36072326,2018-06
2495,3,0.58724767,2018-06
2496,4,0.6302259,2018-06
2497,6,0.48818395,2018-06
2498,8,0.28114915,2018-06
2499,8,0.5855408,2018-07
2500,3,0.6043479,2018-06
2501,3,0.5328985,2018-06
2502,0,0.46461958,2018-06
2503,7,0.58837265,2018-06
2504,7,0.801392,2018-06
2505,2,0.36457866,2018-06
2506,1,0.5432408,2018-06
2507,2,0.5672662,2018-06
2508,7,0.45724067,2018-06
2509,7,0.44438437,2018-06
2510,8,0.4714607,2018-07
2511,2,0.4799002,2018-06
2512,7,0.81459194,2018-06
2513,2,0.49361244,2018-06
2514,3,0.41023844,2018-06
2515,3,0.78754336,2018-06
2516,7,0.68853694,2018-06
2517,7,0.44314927,2018-06
2518,4,0.6049385,2018-06
2519,8,0.9587,2018-06
2520,1,0.53699553,2018-07
2521,8,0.76113814,2018-06
2522,6,0.38572538,2018-06
2523,6,0.62559104,2018-06
2524,7,0.424372,2018-06
2525,2,0.6605827,2018-06
2526,0,0.51102215,2018-06
2527,0,0.4218667,2018-06
2528,7,0.5244997,2018-06
2529,3,0.48150492,2018-06
2530,3,0.40793857,2018-06
2531,7,0.4936622,2018-07
2532,1,0.3802341,2018-06
2533,8,0.39397755,2018-06
2534,7,0.2380795,2018-06
2535,8,0.5773913,2018-06
2536,3,0.32855383,2018-06
2537,8,0.41240025,2018-06
2538,3,0.49352282,2018-06
2539,8,0.48637515,2018-06
2540,8,0.605655,2018-06
2541,7,0.8828697,2018-06
2542,7,0.89965487,2018-07
2543,7,0.41948172,2018-07
2544,0,0.5698994,2018-06
2545,7,0.7072986,2018-06
2546,7,0.54222095,2018-06
2547,6,0.5069536,2018-06
2548,7,0.6872383,2018-06
2549,3,0.38804376,2018-06
2550,1,0.33915952,2018-06
2551,3,0.43433648,2018-06
2552,7,0.48562282,2018-06
2553,2,0.4441957,2018-06
2554,2,0.8842256,2018-07
2555,1,0.4327126,2018-06
2556,2,0.47293162,2018-06
2557,7,0.84545946,2018-06
2558,2,0.4543783,2018-06
2559,6,0.50759465,2018-06
2560,4,0.3453363,2018-06
2561,4,0.52094585,2018-06
2562,4,0.37997133,2018-06
2563,4,0.80183953,2018-06
2564,4,0.72741175,2018-06
2565,4,0.71545136,2018-07
2566,3,0.58064085,2018-06
2567,0,0.39556453,2018-06
2568,2,0.37057337,2018-06
2569,4,0.6706195,2018-06
2570,3,0.47259608,2018-06
2571,7,0.4924909,2018-06
2572,7,0.567667,2018-06
2573,7,0.74133486,2018-06
2574,7,0.45612848,2018-06
2575,5,0.34787238,2018-06
2576,7,0.60204315,2018-07
2577,7,0.63319117,2018-06
2578,7,0.703077,2018-06
2579,3,0.49960032,2018-06
2580,1,0.74039876,2018-06
2581,7,0.61761934,2018-06
2582,6,0.6762623,2018-06
2583,7,0.7146983,2018-06
2584,1,0.46075508,2018-06
2585,3,0.489268,2018-06
2586,3,0.57367957,2018-06
2587,7,0.67460346,2018-07
2588,7,0.62865776,2018-06
2589,3,0.50990885,2018-06
2590,2,0.42153004,2018-06
2591,2,0.6369126,2018-06
2592,2,0.56571025,2018-06
2593,4,0.31955102,2018-06
2594,2,0.48070264,2018-06
2595,7,0.4908876,2018-06
2596,3,0.34015188,2018-06
2597,0,0.496664,2018-06
2598,0,0.51113206,2018-07
2599,2,0.56952703,2018-06
2600,7,0.67668504,2018-06
2601,8,0.5015645,2018-06
2602,7,0.64267594,2018-06
2603,5,0.7163938,2018-06
2604,3,0.9327484,2018-06
2605,2,0.48427692,2018-06
2606,8,0.51668864,2018-06
2607,8,0.4157648,2018-06
2608,8,0.27541274,2018-06
2609,8,0.46842095,2018-07
2610,7,0.50203574,2018-06
2611,7,0.73881394,2018-06
2612,3,0.42333397,2018-06
2613,7,0.29350406,2018-06
2614,6,0.37576553,2018-06
2615,7,0.5780014,2018-06
2616,5,0.7017694,2018-06
2617,7,0.4010498,2018-06
2618,8,0.4807775,2018-06
2619,4,0.40329182,2018-06
2620,3,0.46906817,2018-07
2621,2,0.49050394,2018-06
2622,8,0.4455094,2018-06
2623,7,0.33627373,2018-06
2624,0,0.4427249,2018-06
2625,3,0.5314124,2018-06
2626,8,0.5589346,2018-06
2627,7,0.53380233,2018-06
2628,7,0.3523192,2018-06
2629,2,0.45490277,2018-06
2630,7,0.77921426,2018-06
2631,7,0.3489104,2018-07
2632,0,0.5187283,2018-06
2633,7,0.3044167,2018-06
2634,8,0.4449483,2018-06
2635,7,0.3785801,2018-06
2636,6,0.4841362,2018-06
2637,0,0.35694706,2018-06
2638,3,0.73249054,2018-06
2639,6,0.4417457,2018-06
2640,7,0.67957586,2018-06
2641,1,0.5257018,2018-06
2642,7,0.35296112,2018-07
2643,3,0.46723506,2018-06
2644,2,0.5531538,2018-06
2645,7,0.6362904,2018-06
2646,7,0.71194863,2018-06
2647,8,0.3486351,2018-06
2648,8,0.27629676,2018-06
2649,2,0.5144553,2018-06
2650,7,0.2340147,2018-06
2651,1,0.37329173,2018-06
2652,4,0.7624958,2018-06
2653,7,0.6879413,2018-07
2654,7,0.6558998,2018-07
2655,8,0.5576095,2018-06
2656,8,0.76896626,2018-06
2657,2,0.4704143,2018-06
2658,1,0.45721102,2018-06
2659,2,0.58567315,2018-06
2660,8,0.36171845,2018-06
2661,1,0.33898383,2018-06
2662,3,0.35865453,2018-06
2663,5,0.51424766,2018-06
2664,0,0.28288293,2018-06
2665,7,0.6038352,2018-07
2666,3,0.61270297,2018-05
2667,8,0.7649966,2018-05
2668,3,0.5748518,2018-05
2669,7,0.7435871,2018-05
2670,1,0.46585646,2018-05
2671,7,0.6172137,2018-05
2672,3,0.4102033,2018-05
2673,8,0.4681617,2018-05
2674,3,0.32747754,2018-05
2675,0,0.4517889,2018-05
2676,7,0.53001696,2018-07
2677,7,0.8539036,2018-05
2678,7,0.95997477,2018-05
2679,8,0.50602907,2018-05
2680,7,0.74778897,2018-05
2681,8,0.52558446,2018-05
2682,8,0.51303697,2018-05
2683,7,0.79991955,2018-05
